framework,phase,page,delay_ms,concurrency,repeat,seconds,requests,rps,qps,body_bytes,throughput_mib_s,latency_mean_ms,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttfb_p50_ms,ttfb_p95_ms,cpu_pct,cpu_ms_per_req,elu_pct,eld_p99_ms,eld_max_ms,gc_count,gc_count_per_s,gc_total_ms,gc_ms_per_1000_req,gc_observed_pct,gc_max_ms,gc_major_count,rss_start_mib,rss_peak_mib,rss_end_mib,heap_start_mib,heap_peak_mib,heap_end_mib,cgroup_peak_mib,app_throttle_ms,load_cpu_pct,load_worker_eld_p99_max_ms,load_throttle_ms,backend_calls,backend_cpu_pct,backend_delay_mean_ms,backend_delay_p95_ms,backend_delay_max_ms,errors
svelte,matrix,hello,200,64,1,8.163722153,2177,266.6675762844277,266.6675762844277,910,0.23142575685389444,238.9926500771705,238.38169900000048,251.2632510000003,254.4049950000001,238.32394899999963,251.2427520000001,22.003960041515548,0.8275186035829123,18.403741039719023,28.819455,54.034431,20,2.4428378937551813,96.08715495467186,44.137416148218584,1.1736267161319918,14.396091997623444,4,314.92578125,314.92578125,314.92578125,23.12786102294922,49.003196716308594,41.392982482910156,267.3828125,0.0,23.794521296237477,14.278655,0.0,2177,3.206966078920554,202.97958878319028,205.8227740000002,207.51464499998838,0
svelte,matrix,hello,200,64,2,8.169387059,2187,267.706742770945,267.706742770945,910,0.23232759086757657,234.88563145176076,235.96988600000077,244.45578999999998,247.41032299999983,235.94230400000015,244.43245699999989,22.85337640070535,0.855368541380887,18.260355736827403,26.017791,35.520511,24,2.931970237826174,114.26791198551655,52.24870232533907,1.3959588211669804,14.321097001433372,5,338.30859375,344.37109375,344.37109375,39.19004821777344,48.19245147705078,15.99957275390625,297.50390625,0.0,18.339195275261368,15.056895,0.0,2187,2.8223845049013425,202.94180921353652,206.06031400011852,207.39143999991938,0
svelte,matrix,hello,50,1,1,6.032077652999999,107,17.738498433750188,17.738498433750188,909,0.015377326084402964,56.15204911214954,55.884328999999525,58.88483199999996,62.46879200000001,55.790121,58.69620699999996,7.764035820355083,4.42303738317757,7.238064116428736,14.196735,28.147711,0,0.0,0,0.0,0,0,0,204.7421875,204.7421875,204.7421875,17.670616149902344,35.17582702636719,35.17582702636719,161.3359375,0.0,5.892161096512321,13.271039,0.0,107,2.506121121308825,51.14780088784891,52.60986900003627,53.31916099996306,0
svelte,matrix,hello,50,16,1,8.071934239,1879,232.78187660666345,232.78187660666345,909,0.20179627021356303,68.2282166961151,67.70750399999997,80.59422100000029,85.53539100000035,67.65971200000013,80.56880499999988,31.007761052614466,1.3372623736029803,26.750392305576042,20.217855,31.752191,20,2.468067306660559,138.01151192188263,73.44944753692529,1.7031085025859625,16.292010992765427,4,204.7421875,205.13671875,205.13671875,33.354949951171875,41.42535400390625,36.480201721191406,161.84375,0.0,22.672277995460757,13.795327,0.0,1879,3.675494468524324,51.656120736031184,53.06428599997889,56.059912999975495,0
svelte,matrix,hello,50,16,2,8.065166877,1979,245.37619992013467,245.37619992013467,909,0.21271416256656878,64.73487022385046,64.83402999999998,72.71941000000004,82.2419890000001,64.78657299999986,72.64391199999955,26.974835194314956,1.102423951490652,23.400697408896903,18.579455,31.883263,20,2.472830571276851,143.1164799630642,72.31757451392834,1.7695140345309799,16.814435988664627,4,360.34765625,360.34765625,360.34765625,35.586639404296875,47.327667236328125,33.595848083496094,316.5859375,0.0,23.08700027824675,14.966783,0.0,1979,3.659957211987682,51.857382543201965,54.20390099985525,55.89118199981749,0
svelte,matrix,hello,50,64,1,8.051919391,8030,997.2777433633402,997.2777433633402,909,0.8645300566838037,63.99336107795781,64.08775100000003,74.24592500000017,80.02101200000016,64.08100100000001,74.24188400000003,44.25169591001208,0.4449368617683686,32.08511336061694,18.661375,25.214975,77,9.536888648818127,271.1646419018507,33.76894668765264,3.3585285653436254,9.138255998492241,15,205.26171875,222.90625,222.90625,42.393470764160156,58.704322814941406,22.950393676757812,179.546875,0.0,24.705110426846606,13.705215,0.0,8030,5.1849989838895,51.50470665778343,53.22186900000088,56.2692050000187,0
svelte,matrix,hello,50,64,2,8.054730326,7992,992.211989295593,992.211989295593,909,0.8601386053749981,64.17955870895914,63.99543100000028,74.8875509999998,79.58694700000001,63.98580700000002,74.86251099999981,42.73393828884136,0.43212374874874876,32.23716083404141,18.481151,21.315583,78,9.65170214539611,267.2421220690012,33.43870396258774,3.3068479011712664,11.628847002983093,15,348.25,360.34765625,360.34765625,42.405494689941406,47.580345153808594,34.813446044921875,316.5703125,0.0,21.82994848978273,14.802943,0.0,7992,4.952113339352638,51.68927856293965,53.89024499990046,56.60111899999902,0
svelte,matrix,hello,500,1,1,6.2738244000000005,12,1.9127089371516357,1.9127089371516357,910,0.0016599322631912121,521.8678313333334,509.26284400000077,648.2441880000001,648.2441880000001,508.7935520000001,646.286728,4.010943602923997,21.055,3.2816047570974782,21.037055,71.761919,0,0.0,0,0.0,0,0,0,192.3359375,192.5859375,192.5859375,13.106216430664062,15.913528442382812,15.913528442382812,149.4921875,0.0,4.372489565156352,20.463615,0.0,12,2.3568724831962458,506.7206648333231,568.2408409999916,568.2408409999916,0
svelte,matrix,hello,500,16,1,8.529636713999999,256,30.01300155958788,30.01300155958788,910,0.026046592158532115,531.4421912773441,529.0776070000002,564.7638810000008,573.9290540000002,528.9263570000003,564.4254640000008,8.282130203899648,2.76823828125,7.599973067896195,26.886143,65.404927,2,0.23373761809532087,41.92511200904846,163.76996878534555,0.48997379096872606,22.438556998968124,0,192.5859375,197.71875,197.71875,21.53295135498047,38.649147033691406,23.821029663085938,154.3671875,0.0,11.071804243344516,16.482303,0.0,256,2.0393892130748292,502.98575427343667,514.7351389999967,516.2054729999509,0
svelte,matrix,hello,500,16,2,8.280749293000001,256,30.91507675717287,30.91507675717287,910,0.026829452370669662,516.5735661406248,515.749573,532.7593259999994,533.848641,515.6286170000003,532.7135769999995,4.040785376262655,1.30885546875,3.630846502384947,15.679487,20.021247,1,0.12059633972497007,17.1088760048151,66.83154689380899,0.20632678229890708,17.1088760048151,0,362.51953125,362.51953125,362.51953125,27.760345458984375,43.593658447265625,43.593658447265625,318.5546875,0.0,7.581165597494731,15.040511,0.0,256,1.1057065419474568,501.7887060039102,504.2561019998975,504.7407559999265,0
svelte,matrix,hello,500,64,1,8.192229778000002,960,117.18421309153858,117.18421309153858,910,0.10169757262544643,542.6729704374995,541.9146990000008,553.3423319999999,559.9679189999997,541.8768659999996,553.2774149999996,11.406750456796766,0.97634375,9.167013883098663,27.770879,37.519359,9,1.0952933895717536,43.56852898001671,45.38388435418407,0.5302257976130853,7.735797002911568,1,201.61328125,204.7421875,204.7421875,14.142776489257812,46.734588623046875,30.096839904785156,160.8203125,0.0,13.86758199181945,13.295615,0.0,960,1.8091170742151477,503.18585748749996,507.0928840000415,509.0018019999843,0
svelte,matrix,hello,500,64,2,8.068295696,960,118.98423609783377,118.98423609783377,910,0.10325971112158654,536.2922090906252,537.253205,543.3950139999997,545.819814,537.2323300000007,543.3734319999994,9.824955317018864,0.8268604166666667,8.003397406430441,21.594111,29.065215,10,1.2377335096636706,47.236951008439064,49.20515730045736,0.5846675715748614,8.589358001947403,2,362.51953125,362.51953125,362.51953125,33.652015686035156,44.59619903564453,22.979721069335938,318.5546875,0.0,11.715673781609869,15.065087,0.0,960,1.6609079866056984,502.9392842073032,506.6075720000081,508.9902909998782,0
svelte,matrix,large,200,1,1,6.0759847549999995,27,4.443724118593514,4.443724118593514,1554075,6.5859609218628075,224.69161362962967,224.22209600000042,232.252579,234.7136989999999,219.35656500000005,227.66013,16.91662568958328,38.311592592592596,11.941085482290356,26.148863,31.473663,19,3.1072297825151303,46.55977302789688,1724.4360380702549,0.7614311232601362,7.233943000435829,10,215.23828125,215.25390625,215.23828125,20.415367126464844,20.547218322753906,19.465286254882812,166.0625,0.0,6.139411970929551,15.163391,0.0,27,1.4546114672105863,201.29560414813804,202.5855600000359,203.57126599992625,0
svelte,matrix,large,200,16,1,8.263235458999999,448,54.21605159660017,54.21605159660017,1554075,80.35260237215653,293.3654591227679,293.8329450000001,307.43808199999967,311.129407,291.7752820000005,303.961715,42.31571867458564,7.816676339285714,33.09607582272099,85.196799,94.175231,76,9.18364673989564,101.81306800246239,227.2613125054964,1.2302832237362984,4.5318650007247925,38,233.0,305.578125,212.36328125,14.389793395996094,61.996002197265625,14.34808349609375,256.37890625,0.0,16.919603297130443,14.475263,0.0,448,1.379934530593806,201.92088955133502,203.55485000018962,204.34488899982534,0
svelte,matrix,large,200,16,2,8.284961362,449,54.19457983949014,54.19457983949014,1554075,80.32077948003352,286.76684225167037,287.3892020000003,298.67105200000015,305.0527350000002,285.6273570000003,295.5633130000001,39.17912624115884,7.238452115812918,30.490193711860393,76.283903,91.291647,68,8.197314774931582,55.898011058568954,124.49445670059902,0.6738435175583769,2.2795439958572388,34,367.21484375,395.41796875,371.55859375,14.960884094238281,64.2425765991211,21.141952514648438,348.0390625,0.0,14.902214180465275,15.073279,0.0,449,0.750224479055296,202.28356583517683,204.36107000010088,204.963144000154,0
svelte,matrix,large,200,64,1,8.461490985,1093,129.17345204735216,129.17345204735216,1554075,191.44557236718063,476.0152098847207,477.260796,534.611421,556.031458,472.9294890000001,518.0630409999999,75.39139530399532,5.844541628545288,58.073540652592214,268.959743,305.922047,154,18.17489387555843,202.14512994885445,184.94522410691167,2.385692392390518,6.730526998639107,77,278.875,367.765625,211.86328125,19.204620361328125,62.773963928222656,14.825462341308594,318.59765625,0.0,28.91611718992575,14.598143,0.0,1093,1.183780854466122,202.47701159470088,204.7561510000378,206.5187300001271,0
svelte,matrix,large,200,64,2,8.293290761999998,1152,138.90746545128792,138.90746545128792,1554075,205.87217270966556,453.6006419895836,458.990454,480.160261,501.1553630000001,456.43983100000014,473.5709569999999,75.22673246837768,5.423565972222223,57.03266007911895,247.463935,262.668287,154,18.541954574734234,160.96022303402424,139.72241582814604,1.9379981453480317,5.487781003117561,77,367.08203125,395.34765625,371.48828125,15.05853271484375,65.43782043457031,22.83417510986328,351.5078125,0.0,26.6787359961241,14.991359,0.0,1152,1.0357780126600151,202.34743662152565,205.02410099981353,205.93246100004762,0
svelte,matrix,large,50,1,1,6.061683327,89,14.682390220481407,14.682390220481407,1554074,21.760483645920203,67.92029061797751,66.12698199999977,81.87532199999987,161.33498200000002,63.39277899999979,74.79887899999994,40.4076855559757,27.734921348314607,27.175751670448108,32.292863,64.421887,59,9.65826333330052,122.80506597459316,1379.8322019617208,2.0103112980440074,8.50848200917244,30,218.2734375,221.01953125,216.55078125,25.649879455566406,28.146774291992188,16.916412353515625,174.32421875,0.0,12.335496211953682,22.020095,0.0,89,2.491029118097318,51.23520462921156,52.811135999974795,70.86922100000083,0
svelte,matrix,large,50,16,1,8.076894948,1024,126.78139391345715,126.78139391345715,1554074,187.90022655931665,125.61536573730467,119.12899100000004,180.5928570000001,216.90661200000068,117.78266099999973,178.832903,77.77306133335829,6.1682314453125,61.95014418536077,100.401151,156.631039,136,16.74586111094497,193.69620791077614,189.15645303786732,2.3850072024930715,6.172029003500938,68,212.4140625,323.50390625,289.21875,14.062606811523438,72.37528991699219,18.577590942382812,276.64453125,0.0,28.662757721204326,14.655487,0.0,1024,1.1010582858271503,51.32753134277391,53.09263500000816,55.148213000036776,0
svelte,matrix,large,50,16,2,8.20035614,609,74.26506722426326,74.26506722426326,1554074,110.06680496356935,211.91414510837447,210.74971099999993,235.81247499999972,246.15323699999954,209.49512499999992,230.6693839999998,83.93460390108896,11.33263382594417,76.04113873089472,156.762111,181.534719,100,12.161661079210186,104.26838901638985,171.2124614390638,1.2680768084925753,4.257493004202843,50,332.01953125,355.29296875,330.07421875,20.709800720214844,59.71575927734375,16.375411987304688,308.41015625,0.0,16.126497542526852,14.958591,0.0,609,0.5881259040519663,52.15930701970323,54.32918999996036,54.538723999634385,0
svelte,matrix,large,50,64,1,8.422524739,1606,190.67916684928363,190.67916684928363,1554074,282.6018672391258,325.60425369551643,308.481788,440.6076670000002,476.2637149999996,302.90225899999996,438.3664639999997,109.69483395940753,5.7723779576587795,85.56712923915957,370.147327,417.071103,212,25.085440721193887,332.45669904351234,207.00915258002016,3.9338786868961444,13.022555008530617,106,244.7890625,370.703125,212.33203125,22.883834838867188,63.004432678222656,15.201690673828125,323.07421875,0.0,40.233705358056184,14.753791,0.0,1606,1.0117259581374052,51.32625838293903,52.506177000002936,54.866463999962434,0
svelte,matrix,large,50,64,2,8.65097468,793,91.66597167754051,91.66597167754051,1554074,135.8563454330464,670.6447950794455,683.3636909999998,830.3731509999998,835.8979389999995,679.0553460000001,828.8784060000007,103.02118577832422,11.25964312736444,92.9710833096736,653.787135,737.148927,126,14.53781962998213,153.50738702714443,193.57804164835363,1.7711608765638764,6.757581993937492,63,318.828125,345.45703125,327.73828125,21.808547973632812,51.043121337890625,13.763038635253906,299.23046875,0.0,19.857586062872887,14.999551,0.0,793,0.7815480365196399,51.13074047792665,53.152458999771625,54.31506499974057,0
svelte,matrix,large,500,1,1,6.315962732999999,12,1.8999478792523143,1.8999478792523143,1554075,2.815877438019791,525.8581907500001,523.6837369999998,550.172805,550.172805,517.2468339999998,539.121829,7.701819652674764,40.702,5.413552319170165,25.001983,36.372479,8,1.2614973306266302,23.81761598587036,1984.8013321558635,0.37557323735082015,9.106438994407654,4,212.36328125,216.73828125,213.73828125,14.564407348632812,22.30541229248047,16.800277709960938,170.10546875,0.0,4.90377286012504,16.588799,0.0,12,1.138708894630209,501.1285116666598,502.8415319999913,502.8415319999913,0
svelte,matrix,large,500,16,1,8.148768,208,25.525330945733145,25.525330945733145,1554075,37.830618562212216,622.7360263317307,615.4163709999993,729.500873,753.4000299999998,610.4481310000001,727.4567530000004,26.205505969084566,10.288100961538463,20.861502454826155,97.452031,206.962687,42,5.143316941956152,67.97135093808174,326.7853410484699,0.8323766686844835,6.054320007562637,21,212.37890625,289.359375,237.47265625,14.249763488769531,57.13988494873047,14.129219055175781,242.625,0.0,13.805065679719437,15.040511,0.0,208,1.0679802739666007,501.9610952980746,503.93932199990377,504.2574879999738,0
svelte,matrix,large,500,16,2,8.312453370000002,192,23.097873931291595,23.097873931291595,1554075,34.23292963959883,686.3006235885417,691.576208,702.6915300000001,703.8796590000002,688.9453730000005,699.9851140000001,31.820935747187047,13.797802083333332,28.29975387659353,160.694271,169.738239,38,4.564417937915489,36.443911999464035,189.8120416638752,0.4377506464688609,3.655220001935959,19,342.21484375,365.96484375,338.18359375,21.20343780517578,63.90123748779297,13.255149841308594,318.97265625,0.0,8.830789622175402,15.073279,0.0,192,0.7627673762546984,501.8273108750048,503.0420579998754,503.6589970001951,0
svelte,matrix,large,500,64,1,8.847149358000001,637,72.00059298467649,72.00059298467649,1554075,106.71074060693847,869.5135377032965,819.677302,1160.127771,1234.5849009999997,808.5528679999998,1153.417743,57.023968294305234,7.934885400313972,44.35874029905031,288.358399,623.378431,88,9.927959973067406,153.27366402745247,240.61799690337907,1.7291986379431017,9.441355004906654,44,357.42578125,367.76953125,212.3984375,15.109634399414062,56.26786804199219,15.002487182617188,321.03515625,0.0,28.934871860116214,14.983167,0.0,637,1.4188162963363196,503.30715367032815,506.32206599996425,509.59001699998043,0
svelte,matrix,large,500,64,2,9.166794695,487,53.126530723507166,53.126530723507166,1554075,78.73784373677672,1134.6844227104727,1168.1523799999995,1221.0601960000004,1235.977567,1161.0871819999993,1217.783214,62.73079298848287,11.8331704312115,56.73922406578731,633.864191,703.594495,72,7.837601770213975,97.93666897714138,201.10198968612193,1.06609529186681,6.754914999008179,36,328.69921875,361.46484375,337.76171875,14.523704528808594,57.39527130126953,14.242828369140625,314.42578125,0.0,14.181639511303867,14.991359,0.0,487,0.8353995893042981,503.53385712730255,506.22012599976733,510.0557989999652,0
svelte,matrix,medium,200,1,1,6.090807722,28,4.59709143318775,4.59709143318775,809522,3.5490480911035673,217.23388503571428,217.01782000000003,220.89689499999986,226.103467,213.988785,218.76077499999974,12.505826022376628,27.310928571428573,8.340322803785975,19.578879,23.396351,11,1.7989146972319152,37.622669011354446,1343.666750405516,0.6152724748510658,7.13748399913311,5,212.33203125,216.05859375,216.05859375,14.676116943359375,21.606216430664062,21.606216430664062,167.703125,0.0,6.348715062520658,13.737983,0.0,28,1.3915588552897522,201.1802621785651,202.67080900003202,203.53130799997598,0
svelte,matrix,medium,200,16,1,8.130838372,480,59.034502721511,59.034502721511,809522,45.57583686077406,269.73741407916674,271.156661,282.05067899999995,290.4954939999998,269.70199699999966,280.6110570000001,37.31980965806029,6.333783333333333,28.476944985698015,66.060287,73.990143,60,7.365228587322799,55.95671294629574,116.57648530478279,0.6868899697411218,2.6228280067443848,30,237.625,250.015625,237.640625,14.383354187011719,37.936065673828125,14.216468811035156,202.3515625,0.0,15.961224395256085,14.254079,0.0,480,1.1464117127240976,201.69539176874483,203.5487659999635,205.28646999993362,0
svelte,matrix,medium,200,16,2,8.187258088,480,58.6276864416345,58.6276864416345,809522,45.26176641808018,271.9117705833332,273.471223,277.690842,278.647062,272.34921600000007,276.89903400000003,37.794963183595065,6.453245833333333,28.752812887262575,59.965439,62.423039,59,7.198905808485616,42.46393299102783,88.46652706464133,0.5181251760343292,1.4389549940824509,29,362.76953125,375.14453125,375.14453125,14.88153076171875,38.471771240234375,38.05120849609375,331.34375,0.0,13.408725803608672,15.040511,0.0,480,1.0384297797321078,202.19742909374182,204.27616199990734,204.7841460001655,0
svelte,matrix,medium,200,64,1,8.340246792,1351,161.98561429811463,161.98561429811463,809522,125.0561890200027,382.8548441902295,377.6518040000001,439.87479399999995,463.34520100000003,375.807225,439.27771200000007,62.061008354434776,3.8391961509992596,48.27611888455946,185.991167,227.803135,106,12.68320588477897,216.99748796224594,160.6199022666513,2.5964375625518974,7.718190997838974,53,212.37890625,321.7890625,212.36328125,14.818702697753906,73.34101104736328,15.106880187988281,274.18359375,0.0,27.030562701933274,14.286847,0.0,1351,1.5011478847338993,202.77186209770375,206.6737589999102,209.20700399996713,0
svelte,matrix,medium,200,64,2,8.275523016,1472,177.87395396689936,177.87395396689936,809522,137.32231041259033,356.7780320006796,357.18441699999994,381.511537,389.45520700000003,355.91337399999975,372.324697,59.5893765142727,3.3537452445652174,45.0910743814966,155.320319,167.903231,118,14.243376977118539,137.12487283349037,93.15548426188204,1.655187505683766,6.344469994306564,59,361.42578125,397.40234375,366.63671875,14.893119812011719,76.042236328125,21.216415405273438,353.4140625,0.0,22.445454539467743,14.966783,0.0,1472,1.2646664018834923,202.6514235896795,204.87418400030583,206.03477300005034,0
svelte,matrix,medium,50,1,1,6.010674051,94,15.638845028430906,15.638845028430906,809521,12.073491541157166,63.73362435106387,63.62297699999999,68.09246800000005,72.42491599999994,61.30552499999999,65.87151500000004,33.96378914098959,21.77635106382979,21.94656070853634,21.512191,25.919487,38,6.305024371830287,88.18487598001957,938.1369785108465,1.4631784007390911,6.107235997915268,19,214.89453125,216.47265625,214.12109375,20.64752960205078,23.87084197998047,18.448280334472656,167.23828125,0.0,9.177896976793871,14.172159,0.0,94,1.9817234437760032,51.068310404258305,52.72129500005394,54.93453999981284,0
svelte,matrix,medium,50,16,1,8.093754357,1523,188.169782874966,188.169782874966,809521,145.2707202937368,84.25884867038742,83.50934800000005,90.23904100000027,93.92574100000002,82.96739100000013,89.47045900000012,62.677107379139144,3.337917925147735,46.406140196395015,38.895615,48.201727,190,23.425398571058775,147.04145197570324,96.5472435822083,1.8128971678937087,3.9114910066127777,95,232.59375,258.44921875,248.34765625,14.180145263671875,37.89582824707031,18.94524383544922,209.36328125,0.0,18.427601721897815,13.721599,0.0,1523,1.0176190998037333,51.39063908404656,52.702752999961376,55.353455000091344,0
svelte,matrix,medium,50,16,2,8.084474653000001,1519,187.8909966569475,187.8909966569475,809521,145.05549192879562,84.88096662541145,84.5203360000005,89.68563400000039,101.27502499999991,83.96047799999997,88.49300399999993,61.577983357930194,3.2809236339697168,46.08121652397326,39.354367,62.619647,189,23.35249943596144,130.8561451137066,86.14624431448755,1.6168349497142445,3.809548005461693,94,362.51953125,374.89453125,374.01171875,14.864387512207031,38.43397521972656,36.408790588378906,330.9375,0.0,18.100161085956646,14.860287,0.0,1519,0.8847154381163207,52.141919988158776,54.29619100037962,55.496028000023216,0
svelte,matrix,medium,50,64,1,8.190007259,2834,346.0314393355045,346.0314393355045,809521,267.142979433362,182.1343296065633,180.32324899999998,208.28660100000002,216.03491700000086,179.36158499999965,207.37872800000002,96.7200798797087,2.800229004940014,74.6075840965389,137.232383,158.203903,198,24.1317290893291,262.5821909606457,92.65426639401753,3.2002839878508995,8.6441880017519,99,270.6640625,343.40234375,327.19140625,29.133697509765625,68.71454620361328,38.63709259033203,295.921875,0.0,35.887715280905596,13.705215,0.0,2834,1.3576104584277888,51.30125110303531,52.966003000037745,53.983625000109896,0
svelte,matrix,medium,50,64,2,8.184980825,2917,356.38446349078646,356.38446349078646,809521,275.1357147879839,177.3997490839904,178.11368200000015,187.76521599999978,195.17836,177.43495299999995,185.758237,95.89216867909019,2.696835104559479,73.5400365913692,134.742015,135.135231,210,25.5983288256336,236.5071148723364,81.07888751194254,2.8829461410018884,4.108539000153542,105,362.76953125,394.35546875,370.25390625,14.977256774902344,70.34468078613281,27.749839782714844,350.65625,0.0,32.27979951176911,14.852095,0.0,2917,1.0669585324004376,51.43980052964944,53.96961699984968,54.50772499991581,0
svelte,matrix,medium,500,1,1,6.265479719,12,1.915256379110147,1.915256379110147,809522,1.4786168809223215,520.8882823333334,519.4438130000008,539.096363,539.096363,516.0079320000004,534.017735,6.306961927747556,33.00958333333333,4.387932883850088,19.628031,25.870335,4,0.6368819083092088,12.721967995166779,1060.1639995972316,0.20255978135526242,6.545004993677139,2,224.546875,226.8203125,225.2890625,26.053024291992188,30.878807067871094,18.495208740234375,183.40625,0.0,4.820067738074363,13.631487,0.0,12,1.147749435543992,501.43145424997783,502.53238099999726,502.53238099999726,0
svelte,matrix,medium,500,16,1,8.088562256,224,27.693425965021095,27.693425965021095,809522,21.379888128333864,574.8772462633926,576.3787469999997,581.941069,591.376048,574.1992099999998,579.6853230000002,19.242573260295693,6.961616071428572,14.583878658768532,60.424191,62.029823,27,3.331722532278295,27.722564965486526,123.76145073877913,0.34208849758540855,3.8939090073108673,13,233.5,250.5,250.5,14.013458251953125,37.82154083251953,37.82154083251953,207.03125,0.0,12.284469909257759,13.647871,0.0,224,1.1964030538263626,502.4370312991076,505.05927800002974,505.74210899998434,0
svelte,matrix,medium,500,16,2,8.125363989000002,224,27.567995760343525,27.567995760343525,809522,21.2830534590767,578.1102011607143,578.0016399999995,593.0331780000006,599.1689480000005,575.6405139999997,591.3561230000005,18.687084795765795,6.786379464285714,14.845090802586588,59.736063,69.664767,27,3.3190910199307866,38.68063396215439,172.68140161676067,0.4754983141815423,3.6501049995422363,13,367.48046875,379.89453125,379.89453125,14.959930419921875,38.14771270751953,37.641746520996094,332.4453125,0.0,10.849663827281606,15.073279,0.0,224,0.9457638785809996,503.0372515759144,505.03508899966255,505.80782500002533,0
svelte,matrix,medium,500,64,1,8.411058514,768,91.30836490100299,91.30836490100299,809522,70.4919149125955,693.1360530833326,689.5728349999999,806.6392470000001,813.5805650000002,685.6702180000002,805.5459989999999,36.88534626620541,4.049235677083334,29.567147500001532,174.981119,288.882687,60,7.116571883815279,121.91107001900673,158.73837242058167,1.4459814887051652,9.10164700448513,30,309.4609375,325.015625,212.36328125,26.689697265625,74.49815368652344,14.880973815917969,281.625,0.0,19.907827168346152,13.926399,0.0,768,1.395255116268933,503.6821707669271,506.9214820000343,508.269270000048,0
svelte,matrix,medium,500,64,2,8.202102102,768,93.63453300742636,93.63453300742636,809522,72.28776400493412,676.3048157395838,673.7709730000001,732.6459299999997,744.74885,671.3112229999997,731.6244889999998,35.98900775421014,3.8524726562500002,27.400971396540264,153.616383,239.468543,60,7.298276929328089,75.58058600127697,98.41222135582939,0.9193467451970287,4.802209988236427,30,371.26953125,395.95703125,367.44921875,21.538970947265625,66.30994415283203,14.968734741210938,348.671875,0.0,18.444693566511166,14.934015,0.0,768,1.251998160656927,503.174744481775,506.2719010002911,508.12966099986807,0
svelte,sustained,large,50,64,1,30.643117477,2836,92.5493302738742,92.5493302738742,1554074,137.16555394748764,683.8220280962629,660.7077710000012,789.2643150000004,1469.4388250000002,659.0506029999997,786.9109010000002,102.49035772095992,11.081306770098731,93.04076190071834,652.738559,1432.354815,428,13.958205038425378,444.46507020294666,156.7225212281194,1.4495174257735652,5.061827003955841,214,268.21484375,357.12109375,269.5859375,13.482887268066406,58.38397979736328,14.733932495117188,308.56640625,0.0,17.645917066808032,15.032319,0.0,2836,0.5999200004887172,52.21105403632332,53.783040000125766,62.58906600018963,0
svelte,sustained,large,50,64,2,30.649974502,2984,97.35734037251109,97.35734037251109,1554074,144.29141176421146,650.3942936725869,654.2404889999998,674.4179560000011,703.201862,652.9933309999997,669.7960190000003,101.87296090181661,10.470069034852548,92.68854265431777,601.882623,607.649791,446,14.54271267272289,464.22805255651474,155.57240367175427,1.5137074401226671,4.115373998880386,223,210.1484375,350.8671875,196.72265625,13.41644287109375,57.67035675048828,14.590507507324219,307.13671875,0.0,14.670386185555085,14.966783,0.0,2984,0.376232724700503,52.07340047151414,54.02445700019598,55.18211799999699,0
tanstack,matrix,hello,200,1,1,6.026804864,29,4.811836562558399,4.811836562558399,1408,0.006461206321794725,207.52700527586205,207.27924500000063,212.339527,217.77774899999986,207.18103000000065,211.66965100000002,3.8848162214371853,8.095965517241378,3.0786159572668006,14.221311,25.493503,0,0.0,0,0.0,0,0,0,359.47265625,359.47265625,359.47265625,21.337356567382812,28.079978942871094,28.079978942871094,310.78125,0.0,4.215090393716947,14.024703,0.0,29,1.713077387504906,201.09265596549636,202.46368699986488,203.0025550001301,0
tanstack,matrix,hello,200,16,1,8.105987224,577,71.18195280293968,71.18195280293968,1408,0.09558123545316607,224.09807395320604,223.49578199999996,235.81840199999988,241.59981300000027,223.38769100000013,235.76414900000054,14.743149816520964,2.0773258232235703,12.982780655836256,24.182783,30.982143,8,0.984010726797365,50.66790400445461,87.81265858657646,0.6232220130590312,13.148632004857063,2,359.47265625,359.47265625,359.47265625,45.05805206298828,46.749244689941406,37.969459533691406,310.78125,0.0,15.822461482836639,14.376959,0.0,577,1.9436160906265587,201.35809027210186,203.4725019999314,204.46077300002798,0
tanstack,matrix,hello,200,16,2,8.036047903,561,69.81043502622336,69.81043502622336,1408,0.09373959781353235,228.56060477361873,228.09149199999956,242.34434800000008,250.76162899999963,228.0287840000001,242.27309800000012,16.646823071605816,2.389340463458111,14.430475679547344,26.722303,34.013183,9,1.1177198761914353,63.73199801146984,113.60427453024927,0.7914946769645874,13.764148995280266,2,356.0234375,356.0234375,356.0234375,49.611053466796875,54.42091369628906,32.91053009033203,308.1796875,0.0,14.874821492803452,13.819903,0.0,561,2.214714117949935,201.71524307307823,203.79510700004175,209.17364099994302,0
tanstack,matrix,hello,200,64,1,8.043122498999999,2125,264.2008747553206,264.2008747553206,1408,0.35476191678570884,241.20615268752877,243.15945499999998,261.0833910000001,266.4837789999997,243.08870000000024,261.06651500000044,26.15256608188124,0.9932541176470588,22.73398498983818,36.896767,46.858239,28,3.4693892696978192,164.779280051589,77.54319061251249,2.041726664569696,15.564661011099815,5,359.47265625,359.47265625,359.47265625,37.352203369140625,58.415252685546875,38.179603576660156,310.8125,0.0,20.880418559377237,13.950975,0.0,2125,2.9511391979211243,202.62118538211823,206.02524899994023,210.72379900002852,0
